Price,Close,High,Low,Open,Volume
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA
Date,,,,,
2013-01-02,2.357332944869995,2.363332986831665,2.313999891281128,2.3333330154418945,17922000
2013-01-03,2.318000078201294,2.363332986831665,2.316667079925537,2.3453330993652344,11130000
2013-01-04,2.293333053588867,2.319999933242798,2.2613329887390137,2.319999933242798,10110000
2013-01-07,2.2893331050872803,2.319999933242798,2.259999990463257,2.319999933242798,6630000
2013-01-08,2.245332956314087,2.299999952316284,2.2073330879211426,2.299999952316284,19260000
2013-01-09,2.2426669597625732,2.2793331146240234,2.2266669273376465,2.2673330307006836,10470000
2013-01-10,2.23533296585083,2.2660000324249268,2.2253329753875732,2.257999897003174,13837500
2013-01-11,2.194000005722046,2.2693328857421875,2.140666961669922,2.2693328857421875,23448000
2013-01-14,2.2173330783843994,2.2253329753875732,2.190000057220459,2.2053329944610596,13876500
2013-01-15,2.259999990463257,2.2833330631256104,2.2053329944610596,2.2073330879211426,24363000
2013-01-16,2.2733330726623535,2.2820000648498535,2.248667001724243,2.256666898727417,20673000
2013-01-17,2.2920000553131104,2.3233330249786377,2.2613329887390137,2.2773330211639404,21550500
2013-01-18,2.301332950592041,2.318666934967041,2.254667043685913,2.315999984741211,53326500
2013-01-22,2.3459999561309814,2.369999885559082,2.2839999198913574,2.303999900817871,28803000
2013-01-23,2.4000000953674316,2.4159998893737793,2.330667018890381,2.3346669673919678,23464500
2013-01-24,2.4660000801086426,2.51466703414917,2.3893330097198486,2.4000000953674316,29556000
2013-01-25,2.4653329849243164,2.50266695022583,2.4533329010009766,2.4666669368743896,19317000
2013-01-28,2.5353329181671143,2.580667018890381,2.4573330879211426,2.4573330879211426,29790000
2013-01-29,2.5299999713897705,2.562666893005371,2.4753329753875732,2.5399999618530273,21399000
2013-01-30,2.501332998275757,2.5333330631256104,2.495332956314087,2.5233330726623535,14521500
2013-01-31,2.500667095184326,2.5246670246124268,2.4619998931884766,2.5246670246124268,13521000
2013-02-01,2.553333044052124,2.566667079925537,2.507999897003174,2.5446670055389404,16509000
2013-02-04,2.5160000324249268,2.561332941055298,2.50600004196167,2.559999942779541,16920000
2013-02-05,2.5420000553131104,2.576667070388794,2.51200008392334,2.5333330631256104,19653000
2013-02-06,2.611332893371582,2.625999927520752,2.5266671180725098,2.545332908630371,28398000
2013-02-07,2.631999969482422,2.6453330516815186,2.5966670513153076,2.6126670837402344,17949000
2013-02-08,2.615999937057495,2.6666669845581055,2.609333038330078,2.630000114440918,17097000
2013-02-11,2.561332941055298,2.609999895095825,2.5,2.5320000648498535,48994500
2013-02-12,2.5260000228881836,2.5913329124450684,2.4860000610351562,2.563333034515381,33919500
2013-02-13,2.563333034515381,2.5999999046325684,2.5366671085357666,2.553333044052124,14502000
2013-02-14,2.551332950592041,2.5833330154418945,2.547333002090454,2.5759999752044678,14860500
2013-02-15,2.4693329334259033,2.5673329830169678,2.4633328914642334,2.566667079925537,30264000
2013-02-19,2.618666887283325,2.619333028793335,2.487333059310913,2.4906671047210693,40521000
2013-02-20,2.569333076477051,2.6433329582214355,2.563999891281128,2.619999885559082,46830000
2013-02-21,2.3440001010894775,2.4926669597625732,2.3026669025421143,2.4326670169830322,135567000
2013-02-22,2.4073328971862793,2.4260001182556152,2.373332977294922,2.381333112716675,38209500
2013-02-25,2.2920000553131104,2.450000047683716,2.2893331050872803,2.4100000858306885,43341000
2013-02-26,2.295332908630371,2.330667018890381,2.25333309173584,2.297333002090454,41443500
2013-02-27,2.3399999141693115,2.3606669902801514,2.293333053588867,2.2939999103546143,29388000
2013-02-28,2.322000026702881,2.4066669940948486,2.291332960128784,2.392667055130005,29473500
2013-03-01,2.309999942779541,2.3386669158935547,2.2833330631256104,2.3333330154418945,23199000
2013-03-04,2.371999979019165,2.388667106628418,2.313333034515381,2.318000078201294,26365500
2013-03-05,2.4433329105377197,2.4613330364227295,2.385999917984009,2.4000000953674316,31305000
2013-03-06,2.512666940689087,2.5253329277038574,2.4646670818328857,2.4673330783843994,17250000
2013-03-07,2.5486669540405273,2.576667070388794,2.458667039871216,2.5153329372406006,17374500
2013-03-08,2.564666986465454,2.629333019256592,2.4906671047210693,2.5373330116271973,13681500
2013-03-11,2.6066670417785645,2.629333019256592,2.576667070388794,2.5913329124450684,23692500
2013-03-12,2.6080000400543213,2.625333070755005,2.5899999141693115,2.5933330059051514,19126500
2013-03-13,2.5986669063568115,2.632667064666748,2.5873329639434814,2.5999999046325684,12330000
2013-03-14,2.456666946411133,2.5940001010894775,2.4513330459594727,2.5933330059051514,30315000
2013-03-15,2.3526670932769775,2.4433329105377197,2.3473329544067383,2.442667007446289,49194000
2013-03-18,2.3433330059051514,2.4040000438690186,2.328000068664551,2.353332996368408,19741500
2013-03-19,2.3386669158935547,2.373332977294922,2.3293330669403076,2.3499999046325684,16477500
2013-03-20,2.396667003631592,2.4046669006347656,2.3440001010894775,2.3506669998168945,21345000
2013-03-21,2.4006669521331787,2.4706668853759766,2.382667064666748,2.396667003631592,17194500
2013-03-22,2.441333055496216,2.4533329010009766,2.413332939147949,2.413332939147949,6603000
2013-03-25,2.502000093460083,2.568000078201294,2.4513330459594727,2.4733328819274902,35682000
2013-03-26,2.5239999294281006,2.5480000972747803,2.510667085647583,2.5320000648498535,27123000
2013-03-27,2.5439999103546143,2.558666944503784,2.487333059310913,2.5293331146240234,19444500
2013-03-28,2.5260000228881836,2.549333095550537,2.516666889190674,2.5486669540405273,17380500
2013-04-01,2.9286670684814453,3.111999988555908,2.7799999713897705,2.8239998817443848,211477500
2013-04-02,2.9560000896453857,3.0333330631256104,2.9006669521331787,2.9066669940948486,99786000
2013-04-03,2.740000009536743,2.8980000019073486,2.680666923522949,2.873332977294922,84654000
2013-04-04,2.8006670475006104,2.816667079925537,2.7206668853759766,2.7406671047210693,33972000
2013-04-05,2.757999897003174,2.799999952316284,2.700000047683716,2.799999952316284,23286000
2013-04-08,2.7886669635772705,2.836667060852051,2.7673330307006836,2.7980000972747803,25185000
2013-04-09,2.700000047683716,2.7886669635772705,2.688667058944702,2.7866671085357666,25441500
2013-04-10,2.7906670570373535,2.8006670475006104,2.7073330879211426,2.7133328914642334,31816500
2013-04-11,2.9059998989105225,2.9700000286102295,2.7833330631256104,2.803999900817871,51711000
2013-04-12,2.9166669845581055,3.0093328952789307,2.869999885559082,2.8833329677581787,47241000
2013-04-15,2.886667013168335,2.9200000762939453,2.8340001106262207,2.9000000953674316,25221000
2013-04-16,3.0393331050872803,3.0759999752044678,2.927333116531372,2.946000099182129,47706000
2013-04-17,3.0299999713897705,3.063333034515381,2.9693329334259033,3.0333330631256104,31777500
2013-04-18,3.131333112716675,3.173332929611206,3.0260000228881836,3.0653328895568848,50518500
2013-04-19,3.188667058944702,3.3253331184387207,3.138000011444092,3.1640000343322754,45175500
2013-04-22,3.3459999561309814,3.3466670513153076,3.183332920074463,3.240000009536743,59091000
2013-04-23,3.4006669521331787,3.5280001163482666,3.377332925796509,3.4000000953674316,56007000
2013-04-24,3.361999988555908,3.4033329486846924,3.2653329372406006,3.3933329582214355,39450000
2013-04-25,3.4666669368743896,3.493333101272583,3.3666670322418213,3.3666670322418213,41938500
2013-04-26,3.413332939147949,3.582667112350464,3.374666929244995,3.5420000553131104,54331500
2013-04-29,3.6626670360565186,3.6659998893737793,3.413332939147949,3.450666904449463,54595500
2013-04-30,3.5993330478668213,3.878667116165161,3.5840001106262207,3.733333110809326,82839000
2013-05-01,3.552000045776367,3.7326669692993164,3.5333330631256104,3.7326669692993164,41142000
2013-05-02,3.607332944869995,3.6846671104431152,3.5799999237060547,3.5899999141693115,45756000
2013-05-03,3.636667013168335,3.76466703414917,3.6333329677581787,3.76466703414917,50680500
2013-05-06,3.9666669368743896,3.9773330688476562,3.700000047683716,3.7593328952789307,65500500
2013-05-07,3.700666904449463,4.1579999923706055,3.6746668815612793,4.133333206176758,149865000
2013-05-08,3.7193329334259033,3.880000114440918,3.7139999866485596,3.8333330154418945,101548500
2013-05-09,4.626667022705078,5.051332950592041,4.245999813079834,4.674666881561279,429075000
2013-05-10,5.117332935333252,5.400000095367432,4.616666793823242,4.6433329582214355,376239000
2013-05-13,5.853332996368408,5.866666793823242,5.27666711807251,5.3993330001831055,336253500
2013-05-14,5.549333095550537,6.474667072296143,5.409999847412109,6.281332969665527,557458500
2013-05-15,5.656000137329102,5.791999816894531,5.207333087921143,5.453332901000977,253180500
2013-05-16,6.150000095367432,6.3333330154418945,5.9106669425964355,6.313333034515381,324210000
2013-05-17,6.099999904632568,6.296000003814697,5.8333330154418945,6.1666669845581055,285033000
2013-05-20,5.995999813079834,6.1666669845581055,5.908667087554932,6.074666976928711,125226000
2013-05-21,5.8393330574035645,5.999332904815674,5.685332775115967,5.900000095367432,134973000
2013-05-22,5.815999984741211,6.064000129699707,5.699999809265137,5.757999897003174,128520000
2013-05-23,6.182000160217285,6.200666904449463,5.5366668701171875,5.6539998054504395,180333000
2013-05-24,6.4720001220703125,6.53000020980835,6.133333206176758,6.173333168029785,241863000
2013-05-28,7.355332851409912,7.383333206176758,6.686666965484619,6.769999980926514,295378500
2013-05-29,6.975333213806152,7.659999847412109,6.599999904632568,7.570000171661377,376492500
2013-05-30,6.99666690826416,7.302667140960693,6.74666690826416,6.830667018890381,242005500
2013-05-31,6.517333030700684,7.0960001945495605,6.51533317565918,7.084000110626221,227580000
2013-06-03,6.172667026519775,6.507999897003174,5.883333206176758,6.507999897003174,287094000
2013-06-04,6.322667121887207,6.427999973297119,6.159999847412109,6.183332920074463,132841500
2013-06-05,6.357999801635742,6.531332969665527,5.940667152404785,6.24399995803833,183372000
2013-06-06,6.489999771118164,6.618000030517578,6.340666770935059,6.349999904632568,142663500
2013-06-07,6.802667140960693,6.860000133514404,6.446667194366455,6.533332824707031,160674000
2013-06-10,6.670000076293945,6.834667205810547,6.571332931518555,6.595333099365234,138429000
2013-06-11,6.297999858856201,6.578667163848877,6.269999980926514,6.545332908630371,110910000
2013-06-12,6.51533317565918,6.698667049407959,6.383333206176758,6.453332901000977,137890500
2013-06-13,6.545332908630371,6.618667125701904,6.341332912445068,6.599999904632568,89424000
2013-06-14,6.686666965484619,6.834667205810547,6.622000217437744,6.6666669845581055,98470500
2013-06-17,6.813333034515381,6.983333110809326,6.74666690826416,6.906667232513428,105993000
2013-06-18,6.892666816711426,6.932000160217285,6.613333225250244,6.783332824707031,131929500
2013-06-19,6.97866678237915,7.111332893371582,6.800666809082031,6.803999900817871,128683500
2013-06-20,6.710000038146973,7.142000198364258,6.630000114440918,6.9766669273376465,151597500
2013-06-21,6.636666774749756,6.913332939147949,6.5,6.913332939147949,175779000
2013-06-24,6.765999794006348,6.857999801635742,6.353332996368408,6.433332920074463,106797000
2013-06-25,6.826666831970215,6.946667194366455,6.703332901000977,6.873332977294922,87730500
2013-06-26,7.047999858856201,7.058000087738037,6.843999862670898,6.920000076293945,99039000
2013-06-27,7.283332824707031,7.349999904632568,7.075333118438721,7.116666793823242,131173500
2013-06-28,7.157332897186279,7.296000003814697,7.113999843597412,7.23799991607666,86229000
2013-07-01,7.811999797821045,7.851333141326904,7.27666711807251,7.2906670570373535,163554000
2013-07-02,7.8546671867370605,8.12600040435791,7.699999809265137,7.883333206176758,180961500
2013-07-03,7.682666778564453,7.949999809265137,7.618000030517578,7.866666793823242,72100500
2013-07-05,8.005999565124512,8.018667221069336,7.7133331298828125,7.888000011444092,102280500
2013-07-08,8.107333183288574,8.145333290100098,7.921332836151123,8.091333389282227,117213000
2013-07-09,8.229999542236328,8.354666709899902,8.12733268737793,8.309332847595215,129049500
2013-07-10,8.15133285522461,8.216667175292969,8.052666664123535,8.212667465209961,84001500
2013-07-11,8.37399959564209,8.406000137329102,8.15666675567627,8.325332641601562,112254000
2013-07-12,8.65999984741211,8.662667274475098,8.300666809082031,8.366666793823242,170160000
2013-07-15,8.484000205993652,8.883999824523926,8.454667091369629,8.868666648864746,148836000
2013-07-16,7.269999980926514,8.421333312988281,7.1533331871032715,8.41866683959961,485578500
2013-07-17,8.016667366027832,8.107999801635742,6.966667175292969,7.101333141326904,390435000
2013-07-18,7.935332775115967,8.182000160217285,7.745333194732666,8.064666748046875,170971500
2013-07-19,7.97866678237915,8.036666870117188,7.767333030700684,7.900000095367432,88354500
2013-07-22,8.161999702453613,8.445332527160645,7.992000102996826,7.992667198181152,146967000
2013-07-23,8.182666778564453,8.370667457580566,8.121333122253418,8.266667366027832,116046000
2013-07-24,8.113332748413086,8.300000190734863,7.970666885375977,8.29800033569336,103035000
2013-07-25,8.271332740783691,8.316666603088379,8.012666702270508,8.026666641235352,79264500
2013-07-26,8.62600040435791,8.711999893188477,8.440667152404785,8.542667388916016,144496500
2013-07-29,8.974666595458984,9.024666786193848,8.550000190734863,8.621333122253418,145183500
2013-07-30,8.78266716003418,9.166000366210938,8.545332908630371,8.986666679382324,196905000
2013-07-31,8.95199966430664,8.998000144958496,8.763333320617676,8.838000297546387,95275500
2013-08-01,9.036666870117188,9.101332664489746,8.842000007629395,9.0,79854000
2013-08-02,9.199999809265137,9.216667175292969,8.907333374023438,8.97266674041748,94048500
2013-08-05,9.645333290100098,9.659333229064941,9.3100004196167,9.333999633789062,153010500
2013-08-06,9.476667404174805,9.715332984924316,9.40666675567627,9.649999618530273,138817500
2013-08-07,8.9486665725708,9.463333129882812,8.824000358581543,9.459333419799805,273183000
2013-08-08,10.232000350952148,10.592000007629395,10.030667304992676,10.289999961853027,408702000
2013-08-09,10.199999809265137,10.396666526794434,10.083333015441895,10.15999984741211,133915500
2013-08-12,9.825332641601562,10.033332824707031,9.470000267028809,9.961999893188477,223683000
2013-08-13,9.695332527160645,9.989333152770996,9.630000114440918,9.966667175292969,131233500
2013-08-14,9.290666580200195,9.656000137329102,9.203332901000977,9.514666557312012,175407000
2013-08-15,9.311332702636719,9.573332786560059,9.0,9.095333099365234,152688000
2013-08-16,9.466667175292969,9.593999862670898,9.39799976348877,9.442000389099121,106621500
2013-08-19,9.65999984741211,9.825332641601562,9.522000312805176,9.562000274658203,120565500
2013-08-20,9.972000122070312,9.985333442687988,9.800000190734863,9.90999984741211,96273000
2013-08-21,9.857333183288574,10.02066707611084,9.75,10.0,93994500
2013-08-22,10.473333358764648,10.498666763305664,9.87600040435791,9.947999954223633,158886000
2013-08-23,10.78933334350586,10.819999694824219,10.333333015441895,10.466667175292969,193978500
